0.11752,0.21386,-0.96977,1,1.6972
0.43132,0.031101,-0.90166,1,1.1094
-0.58496,-0.79905,-0.13905,1,2.8673
0.13017,-0.98879,-0.073153,1,0.19315
-0.50712,0.85322,0.12185,1,0.88629
0.22268,-0.77382,-0.59298,1,2.591
-0.51302,-0.37221,-0.77348,1,1.1094
-0.57916,-0.81163,-0.0764,1,2.4444
-0.33748,-0.038431,-0.94055,1,1.2918
0.40561,-0.039216,-0.9132,1,1.6972
-0.89109,-0.1092,0.44049,1,2.8322
-0.57056,-0.77236,0.27915,1,1.8026
-0.4848,-0.8472,0.21731,1,0.19315
-0.11827,0.20548,0.97149,1,1.8026
0.25595,-0.82079,0.51068,1,2.3332
-0.043951,0.16782,0.98484,1,2.0649
0.88928,0.43857,0.12974,1,0.59861
0.90865,-0.13706,0.39442,1,1.6972
0.87755,-0.47877,0.026206,1,1.9849
0.91703,-0.30318,-0.2591,1,0.88629
0.75205,-0.011721,0.659,1,0.19315
0.75205,-0.011721,0.659,1,0.19315
0.881,0.16099,0.44489,1,0.19315
0.64023,-0.062014,-0.76568,1,0.88629
0.88926,0.3099,0.33642,1,0.59861
0.73946,-0.021781,0.67284,1,1.2918
0.86951,0.24986,0.42605,1,0.19315
0.86951,0.24986,0.42605,1,0.19315
0.881,0.16099,0.44489,1,0.19315
0.65773,0.75312,0.014184,1,3.4703
0.86874,0.25127,0.42679,1,0.88629
0.89056,0.30256,0.33964,1,0.19315
0.86951,0.24986,0.42605,1,0.19315
0.881,0.16099,0.44489,1,0.19315
0.86951,0.24986,0.42605,1,0.19315
0.89056,0.30256,0.33964,1,0.19315
0.73441,-0.053635,0.67658,1,0.59861
0.74846,0.43708,-0.49876,1,0.19315
0.74846,0.43708,-0.49876,1,0.19315
0.77254,0.42798,-0.46906,1,1.1094
-0.54131,0.83036,0.13223,1,2.6781
0.74846,0.43708,-0.49876,1,0.19315
-0.52026,-0.80867,-0.27454,1,2.7189
0.74846,0.43708,-0.49876,1,0.19315
0.048763,0.023607,-0.99853,1,1.8026
0.3638,-0.6539,0.66337,1,1.5794
0.38725,-0.80553,-0.4485,1,0.88629
0.45752,0.36396,-0.8113,1,1.5794
0.12039,0.021863,-0.99249,1,0.59861
0.36021,0.32152,-0.87571,1,1.8026
0.74846,0.43708,-0.49876,1,0.19315
0.37517,-0.81769,-0.43661,1,0.19315
0.38504,0.31277,-0.86829,1,1.5794
0.16965,-0.011776,-0.98543,1,0.19315
-0.73981,-0.66554,0.098727,1,1.5794
0.37517,-0.81769,-0.43661,1,0.19315
0.37517,-0.81769,-0.43661,1,0.19315
0.17455,0.035692,-0.984,1,0.19315
0.30667,-0.50505,-0.80677,1,2.8322
0.37517,-0.81769,-0.43661,1,0.19315
0.17031,0.032384,-0.98486,1,1.1094
0.12087,0.0218,-0.99243,1,0.19315
0.90978,-0.29161,-0.29542,1,1.6972
0.16507,0.028379,-0.98587,1,0.88629
-0.70935,0.20589,-0.67412,1,1.4459
0.38253,-0.82445,-0.41709,1,0.88629
0.52626,-0.36341,-0.76876,1,2.9012
-0.7479,-0.65884,0.081035,1,0.19315
0.99991,-0.0094468,0.0094654,1,0.88629
0.4579,-0.46379,-0.75844,1,0.59861
0.13155,-0.33692,-0.9323,1,0.19315
0.79025,0.57755,-0.2048,1,0.59861
0.46253,-0.5373,-0.70525,1,0.19315
0.55476,-0.55276,-0.62184,1,0.59861
0.45775,-0.46356,-0.75867,1,0.19315
0.5424,-0.5224,-0.65795,1,0.19315
0.54264,-0.71877,-0.43464,1,2.5445
0.46827,-0.54786,-0.69324,1,1.8026
0.45039,0.61522,-0.64703,1,0.88629
0.67706,-0.39914,-0.61828,1,0.59861
0.54446,-0.53086,-0.64943,1,0.88629
0.76453,-0.1873,-0.61677,1,0.88629
-0.081789,-0.49897,-0.86275,1,0.19315
0.45775,-0.46356,-0.75867,1,0.19315
0.5015,-0.543,-0.67354,1,1.2918
-0.097269,-0.63154,-0.76922,1,1.1094
0.24373,0.6626,0.7082,1,0.19315
0.76304,-0.18621,-0.61895,1,0.59861
-0.081789,-0.49897,-0.86275,1,0.19315
-0.081837,-0.49491,-0.86508,1,0.59861
0.56329,0.42096,-0.71099,1,1.6972
0.13155,-0.33692,-0.9323,1,0.19315
-0.52632,-0.15495,0.83605,1,1.6972
0.51763,0.50817,-0.68835,1,1.2918
0.13215,-0.33833,-0.9317,1,0.59861
0.45334,-0.88178,0.13022,1,1.8026
0.63754,-0.46242,-0.61621,1,1.8026
0.78557,0.13446,-0.60399,1,2.1391
-0.58271,-0.48014,-0.65568,1,0.59861
-0.52106,-0.40306,-0.75236,1,1.5794
-0.58482,-0.79666,-0.1527,1,1.9849
-0.36597,-0.52055,-0.77142,1,1.2918
-0.42239,-0.55369,-0.71764,1,0.19315
-0.89882,-0.43304,-0.067789,1,1.5794
-0.35415,-0.53509,-0.76698,1,0.59861
-0.51289,-0.4142,-0.75192,1,1.4459
-0.33548,-0.51431,-0.78926,1,0.59861
-0.37411,-0.51559,-0.77085,1,0.19315
-0.69641,-0.51464,-0.50016,1,2.1391
-0.64354,-0.60386,-0.47033,1,1.1094
-0.46985,-0.86144,0.19276,1,0.19315
-0.56207,-0.49211,-0.66476,1,1.5794
-0.38326,-0.4192,-0.82303,1,1.6972
-0.42239,-0.55369,-0.71764,1,0.19315
0.83373,-0.23218,-0.50098,1,1.9849
-0.53927,0.61019,-0.5804,1,0.59861
-0.57783,-0.48232,-0.6584,1,0.59861
-0.35485,-0.52291,-0.77501,1,0.88629
-0.22377,-0.79225,-0.56768,1,1.8979
-0.53281,0.61939,-0.5766,1,2.4444
-0.61917,-0.69557,-0.36443,1,1.6972
0.35089,-0.92808,-0.12464,1,3.1109
-0.35777,-0.59528,-0.71947,1,0.19315
-0.35777,-0.59528,-0.71947,1,0.19315
0.89133,-0.086999,0.44493,1,3.5604
-0.63739,-0.44619,-0.62821,1,1.1094
0.83064,0.53973,-0.13686,1,3.3501
-0.88211,-0.14766,-0.4473,1,1.5794
-0.39721,-0.43015,-0.81068,1,0.19315
-0.61163,-0.70332,-0.36229,1,2.4444
-0.41953,-0.50382,-0.75509,1,0.19315
-0.46985,-0.86144,0.19276,1,0.19315
-0.46331,-0.86752,0.18098,1,0.59861
-0.42349,-0.42913,-0.79781,1,2.3904
0.84729,-0.50932,-0.15064,1,1.2918
0.41593,0.90933,0.010909,1,2.5445
0.83454,-0.52179,-0.17687,1,2.4957
0.084943,-0.37203,-0.92433,1,0.19315
0.11332,-0.26168,-0.95848,1,0.59861
0.18328,-0.3635,-0.91339,1,0.19315
0.18306,-0.3636,-0.91339,1,0.59861
0.10976,-0.27471,-0.95524,1,0.19315
0.10976,-0.27471,-0.95524,1,0.19315
0.18284,-0.3637,-0.9134,1,0.19315
0.18328,-0.3635,-0.91339,1,0.19315
0.10976,-0.27471,-0.95524,1,0.19315
0.084943,-0.37203,-0.92433,1,0.19315
0.44905,-0.88828,-0.096486,1,1.4459
0.11709,-0.24401,-0.96268,1,0.59861
0.18284,-0.3637,-0.9134,1,0.19315
0.10976,-0.27471,-0.95524,1,0.19315
0.12843,-0.37924,-0.91634,1,0.88629
0.1163,-0.25,-0.96124,1,0.19315
0.96801,-0.24244,0.064589,1,2.3332
0.94471,-0.1384,-0.29728,1,0.19315
0.57109,0.80229,-0.17375,1,0.19315
0.95511,-0.10953,-0.27527,1,0.19315
0.94934,-0.092524,-0.30031,1,0.19315
0.94959,-0.045674,-0.31016,1,0.19315
0.55927,0.81434,-0.15516,1,0.88629
0.93579,-0.099661,-0.33818,1,0.19315
0.94286,-0.11827,-0.31149,1,0.59861
0.94959,-0.045674,-0.31016,1,0.19315
0.39475,0.72684,0.56203,1,1.4459
0.57109,0.80229,-0.17375,1,0.19315
0.57109,0.80229,-0.17375,1,0.19315
0.93515,-0.15305,-0.31948,1,2.7958
0.57109,0.80229,-0.17375,1,0.19315
-0.9581,0.15957,0.23787,1,1.5794
-0.66027,0.62529,-0.41601,1,1.1094
-0.71562,0.67444,-0.18169,1,1.2918
-0.7241,0.66302,-0.18995,1,1.1094
-0.13561,0.9181,-0.37243,1,0.59861
-0.66493,0.61918,-0.41771,1,0.19315
-0.68512,0.67677,-0.26944,1,0.19315
-0.4466,0.63817,-0.62713,1,0.19315
-0.68926,0.67551,-0.26193,1,0.88629
0.82281,-0.45646,-0.33856,1,1.1094
-0.68785,-0.7181,-0.10581,1,0.88629
-0.67902,0.68291,-0.26938,1,1.1094
-0.9586,-0.12875,0.254,1,1.2918
-0.75451,0.5489,-0.35974,1,0.19315
-0.97816,-0.097253,0.18368,1,0.88629
-0.43103,0.53629,0.72568,1,1.1094
0.85885,0.36182,-0.36259,1,0.59861
-0.97013,-0.079089,0.22933,1,0.88629
-0.4466,0.63817,-0.62713,1,0.19315
0.44382,-0.825,0.34985,1,2.4444
-0.71369,0.57928,-0.39381,1,0.19315
-0.44727,0.63814,-0.62668,1,0.19315
-0.68484,0.67208,-0.28161,1,0.88629
-0.59627,-0.56285,-0.57242,1,0.59861
0.80967,-0.45932,-0.36531,1,0.59861
0.80272,-0.47942,-0.35467,1,0.59861
-0.75451,0.5489,-0.35974,1,0.19315
-0.44693,0.63816,-0.6269,1,0.59861
0.80891,-0.46616,-0.35827,1,0.19315
0.87405,-0.4858,0.0054463,1,1.4459
-0.61198,0.70258,-0.36313,1,1.5794
0.29073,0.85265,-0.43413,1,0.88629
-0.68811,-0.71848,-0.10142,1,0.19315
-0.7957,0.36299,-0.48487,1,1.8979
-0.060988,-0.16525,0.98436,1,2.2081
0.92095,-0.37523,0.10513,1,0.59861
0.91625,-0.39452,0.069556,1,0.19315
0.91625,-0.39452,0.069556,1,0.19315
-0.0074695,-0.72951,0.68393,1,2.2081
0.56689,0.65356,0.50149,1,0.88629
0.58092,0.64701,0.49388,1,0.88629
0.34201,-0.73954,-0.57975,1,1.6972
-0.59013,-0.58186,-0.55963,1,2.2726
-0.52879,0.7723,-0.35204,1,1.1094
-0.4847,0.82633,-0.28679,1,1.1094
-0.50575,0.81261,-0.28961,1,0.19315
0.27773,-0.8561,0.43584,1,0.19315
-0.09508,-0.79974,-0.59278,1,0.19315
0.72883,0.11497,0.67498,1,0.19315
0.16933,-0.89818,0.40571,1,0.59861
0.72883,0.11497,0.67498,1,0.19315
0.76651,-0.44319,0.46481,1,0.59861
-0.11595,-0.79275,-0.59842,1,1.1094
0.019472,-0.85377,-0.52029,1,0.88629
0.019644,-0.86171,-0.50702,1,0.19315
0.77038,-0.44013,0.4613,1,0.19315
-0.09508,-0.79974,-0.59278,1,0.19315
0.26919,-0.88544,0.37886,1,0.59861
0.39605,-0.82729,0.39842,1,2.7581
-0.09508,-0.79974,-0.59278,1,0.19315
0.17554,-0.89723,0.40518,1,0.19315
0.79909,-0.42167,0.42854,1,1.4459
0.26903,-0.88428,0.38166,1,0.19315
0.019644,-0.86171,-0.50702,1,0.19315
-0.72697,-0.068696,-0.68322,1,1.2918
0.72594,0.12537,0.67624,1,0.59861
-0.12533,-0.82527,-0.55065,1,2.0649
0.45043,-0.82057,0.35182,1,2.1391
0.27773,-0.8561,0.43584,1,0.19315
0.61274,-0.29054,0.73494,1,1.6972
-0.19515,-0.98003,0.038065,1,2.1391
0.25045,-0.68706,0.68208,1,2.7958
-0.73826,-0.064225,-0.67146,1,1.1094
-0.73444,-0.064396,-0.67561,1,1.1094
-0.095896,-0.79613,-0.59748,1,0.88629
-0.74627,0.53679,0.39362,1,1.2918
-0.73304,0.56358,0.38083,1,0.19315
-0.71383,0.60664,0.3499,1,0.19315
-0.23146,0.78464,-0.57513,1,1.8979
-0.71361,0.60713,0.34951,1,0.59861
0.62369,-0.4928,-0.60676,1,1.2918
0.58304,-0.55034,-0.59766,1,0.59861
0.54798,-0.56544,-0.61644,1,0.59861
-0.56148,0.78806,-0.2524,1,0.59861
-0.56104,0.78826,-0.25276,1,0.19315
-0.56104,0.78826,-0.25276,1,0.19315
-0.56801,0.78539,-0.24602,1,0.59861
-0.56104,0.78826,-0.25276,1,0.19315
-0.205,-0.88682,0.41415,1,0.19315
-0.91628,-0.35116,0.19268,1,1.5794
-0.91627,-0.33667,0.21704,1,2.6355
-0.19861,-0.8875,0.41581,1,1.1094
-0.74891,-0.52894,-0.3992,1,2.934
-0.79362,-0.60632,-0.050342,1,0.19315
-0.61628,-0.53639,0.57662,1,0.88629
-0.61662,-0.17255,0.76812,1,2.1391
-0.89144,-0.16135,0.42345,1,0.59861
-0.83801,-0.53653,-0.099406,1,0.88629
-0.68393,-0.7286,-0.037257,1,0.88629
-0.82964,-0.5474,-0.10982,1,1.4459
-0.89196,-0.16494,0.42096,1,0.19315
0.27375,-0.60149,0.75052,1,1.2918
-0.85163,0.38,0.361,1,1.8026
0.69993,-0.077378,0.71001,1,0.19315
0.72281,-0.040072,0.68988,1,2.4957
0.50492,-0.81707,0.2783,1,1.1094
0.56094,-0.68434,-0.46585,1,0.59861
-0.33878,-0.93703,-0.084889,1,1.1094
0.55913,-0.6862,-0.46529,1,0.59861
-0.069219,-0.97504,-0.21095,1,2.1391
0.53868,-0.73704,-0.40815,1,1.2918
0.29314,-0.74894,0.59427,1,2.6355
0.53686,-0.70831,-0.45833,1,1.6972
0.52007,-0.74799,-0.41236,1,0.59861
-0.37677,-0.15213,-0.91373,1,0.88629
0.77378,-0.6076,-0.17912,1,0.88629
0.59135,-0.68304,-0.42867,1,0.59861
-0.087295,-0.91853,-0.38559,1,0.88629
0.45974,-0.88289,-0.095648,1,1.2918
-0.97131,-0.13923,-0.19279,1,1.1094
0.94278,0.069359,-0.32611,1,0.19315
0.88029,-0.37661,-0.28855,1,0.19315
0.769,0.4847,-0.41679,1,1.1094
-0.12065,-0.30906,0.94336,1,0.19315
-0.12166,-0.31951,0.93974,1,0.88629
-0.1971,0.98032,-0.010834,1,1.6972
0.94348,0.067826,-0.32441,1,0.59861
0.86068,0.38957,-0.32781,1,1.8026
0.85893,0.3621,-0.36211,1,0.19315
-0.15365,-0.71397,0.68311,1,2.6781
0.51402,-0.82873,-0.22131,1,1.4459
0.21378,0.33445,-0.91785,1,0.88629
0.86845,0.39475,-0.29994,1,0.88629
0.94278,0.069359,-0.32611,1,0.19315
0.86371,-0.48302,-0.14386,1,0.59861
0.98971,0.044372,0.13604,1,1.4459
-0.063325,0.2299,-0.97115,1,0.88629
0.87147,0.39367,-0.2925,1,0.59861
0.77597,0.48813,-0.39949,1,1.1094
0.21365,0.33243,-0.91861,1,0.19315
0.73663,0.51706,-0.43592,1,1.5794
0.30315,-0.95035,0.070264,1,1.4459
-0.25405,0.8338,-0.49014,1,0.19315
0.49477,-0.86252,-0.10612,1,1.1094
0.43897,-0.89474,-0.082121,1,1.6972
0.37978,0.31264,-0.87065,1,0.19315
0.41462,0.90959,-0.027062,1,0.59861
0.79391,-0.60661,0.041641,1,2.0649
0.7614,-0.62924,0.15598,1,1.2918
-0.12065,-0.30906,0.94336,1,0.19315
-0.073481,-0.99556,-0.058839,1,1.8979
-0.069356,0.23155,-0.97035,1,1.5794
0.2037,-0.16738,0.96462,1,1.1094
0.60136,-0.62624,0.49618,1,1.1094
0.52982,-0.84196,0.10197,1,1.2918
0.35693,-0.93091,0.077472,1,1.5794
0.038915,0.60702,0.79374,1,1.9849
-0.54819,-0.83354,-0.068582,1,0.59861
0.16751,0.98584,-0.0082578,1,0.88629
0.50761,-0.69719,-0.50621,1,0.19315
0.50761,-0.69719,-0.50621,1,0.19315
-0.54462,-0.83601,-0.066877,1,0.19315
-0.08752,-0.92082,-0.38004,1,1.2918
0.29532,0.69477,-0.65581,1,1.1094
-0.063413,-0.90636,-0.41773,1,2.6781
-0.20656,0.0090883,-0.97839,1,0.19315
-0.087986,-0.93179,-0.35216,1,0.59861
0.044295,0.025418,-0.9987,1,0.59861
-0.98559,0.0044143,-0.16909,1,1.5794
-0.98997,0.030484,-0.13793,1,0.19315
-0.98997,0.030484,-0.13793,1,0.19315
-0.15936,0.94498,0.28568,1,0.59861
-0.096279,0.22722,-0.96907,1,1.2918
0.077143,-0.49498,-0.86547,1,0.59861
-0.086183,-0.91093,-0.40346,1,1.1094
-0.22989,0.0001988,-0.97322,1,0.19315
-0.18197,0.016716,-0.98316,1,2.0649
-0.26414,0.18615,-0.94635,1,0.59861
-0.98967,0.028306,-0.14057,1,0.59861
-0.21468,0.0057793,-0.97667,1,1.1094
-0.69713,0.64003,-0.32306,1,1.4459
-0.98997,0.030484,-0.13793,1,0.19315
-0.26394,0.18606,-0.94642,1,0.19315
-0.065523,0.22496,-0.97216,1,0.88629
-0.21652,0.97582,-0.030044,1,0.59861
-0.078823,0.081029,-0.99359,1,0.88629
-0.069406,0.21414,-0.97433,1,0.59861
-0.23129,-0.00034763,-0.97289,1,0.59861
0.79603,-0.50614,-0.3319,1,1.5794
-0.19833,0.011385,-0.98007,1,0.88629
0.028085,0.043203,0.99867,1,1.8979
0.88392,-0.29643,-0.36167,1,0.59861
0.81296,0.0082336,-0.58226,1,1.9849
0.75798,-0.021419,-0.65192,1,0.19315
0.27544,0.032172,0.96078,1,3.3918
0.88772,-0.21653,-0.40629,1,0.19315
0.8205,-0.0091044,-0.57157,1,0.59861
0.8161,-0.5366,-0.21457,1,1.1094
0.64616,-0.64127,-0.41381,1,0.19315
0.91716,-0.29968,-0.26271,1,0.19315
0.91716,-0.29968,-0.26271,1,0.19315
0.90602,-0.2926,-0.30581,1,0.19315
-0.39224,-0.76398,-0.51233,1,0.88629
0.86414,-0.2928,-0.4093,1,0.19315
0.80465,-0.41298,-0.4266,1,1.1094
-0.17363,-0.84508,-0.50565,1,0.88629
-0.64288,0.2919,-0.70817,1,1.2918
0.76823,0.090409,-0.63376,1,1.2918
0.7636,0.018421,-0.64542,1,0.59861
0.75798,-0.021419,-0.65192,1,0.19315
0.32899,-0.21571,-0.91936,1,3.1636
0.89062,-0.25734,-0.37492,1,0.88629
0.65332,0.75421,0.065876,1,1.6972
0.86634,-0.4787,-0.14252,1,0.88629
0.89143,-0.40754,-0.19815,1,0.19315
-0.65067,0.28805,-0.7026,1,0.19315
-0.16747,-0.83749,-0.52015,1,0.59861
-0.66183,0.27927,-0.69569,1,1.5794
0.77341,-0.016969,-0.63367,1,1.5794
0.90861,-0.23006,-0.34857,1,1.1094
0.87618,0.068682,0.47706,1,0.19315
0.93825,-0.2194,0.26749,1,0.59861
0.8452,0.53246,0.046003,1,0.19315
0.8452,0.53246,0.046003,1,0.19315
0.84374,0.5344,0.050114,1,0.59861
0.42884,-0.68207,-0.59235,1,1.1094
0.64616,-0.64127,-0.41381,1,0.19315
0.92602,-0.26986,-0.26395,1,1.2918
0.8635,0.081212,0.49777,1,2.591
-0.16927,-0.83944,-0.51642,1,0.19315
0.43254,0.03119,-0.90107,1,0.19315
0.43424,0.031294,-0.90025,1,0.59861
-0.23009,-0.77916,-0.58307,1,0.59861
0.21406,0.60955,0.7633,1,0.59861
0.24468,0.56439,0.78841,1,2.3332
0.27138,0.64367,0.71557,1,0.19315
0.28121,0.63861,0.71631,1,0.88629
0.21337,0.61002,0.76311,1,0.19315
-0.53584,-0.8165,0.21494,1,0.19315
-0.54285,-0.81131,0.21702,1,0.59861
-0.53584,-0.8165,0.21494,1,0.19315
-0.53584,-0.8165,0.21494,1,0.19315
-0.69867,-0.68332,-0.21199,1,0.59861
-0.29887,-0.88079,-0.36728,1,0.19315
-0.22933,-0.88489,-0.40543,1,1.9849
-0.96402,-0.0085873,-0.2657,1,0.19315
-0.41471,-0.76854,-0.48719,1,1.1094
-0.21228,-0.8087,-0.54858,1,1.4459
-0.313,-0.72015,-0.6192,1,2.3332
-0.21689,-0.80253,-0.5558,1,1.2918
-0.21355,-0.80811,-0.54896,1,0.59861
-0.23021,-0.88656,-0.40126,1,0.88629
-0.50282,-0.78963,-0.35164,1,1.1094
-0.57331,0.78887,0.22134,1,0.19315
0.2555,0.09075,-0.96254,1,0.59861
-0.62931,-0.11861,-0.76805,1,1.8026
-0.57335,0.78881,0.22147,1,0.59861
-0.60931,-0.094028,-0.78734,1,0.19315
0.3494,0.74587,-0.56709,1,1.6972
-0.68811,-0.64871,-0.32507,1,0.19315
0.77286,-0.31337,0.55181,1,1.1094
-0.22664,-0.89597,-0.38192,1,1.4459
-0.67437,-0.66764,-0.31541,1,2.5445
-0.37118,0.91267,-0.17108,1,1.1094
-0.96595,0.0066598,-0.25863,1,1.5794
-0.27219,-0.86921,-0.41277,1,0.88629
-0.32175,-0.85576,-0.40517,1,0.19315
-0.60931,-0.094028,-0.78734,1,0.19315
-0.036908,-0.69363,-0.71938,1,0.19315
-0.036908,-0.69363,-0.71938,1,0.19315
-0.92809,0.1881,0.32134,1,0.88629
-0.98482,-0.17309,0.013026,1,2.4444
-0.7575,-0.44795,-0.4749,1,1.2918
-0.97924,-0.20257,-0.0069399,1,1.4459
-0.75756,-0.44184,-0.4805,1,0.19315
0.59426,-0.70522,0.38668,1,1.8979
-0.74697,-0.11671,-0.65454,1,1.2918
-0.19327,0.55827,0.80684,1,1.4459
-0.93088,0.19581,0.30842,1,0.59861
-0.70331,-0.19579,-0.68339,1,0.19315
-0.60494,0.7811,-0.1547,1,0.19315
-0.50619,0.85925,0.073882,1,0.19315
-0.4904,0.86959,0.057678,1,0.19315
-0.4904,0.86959,0.057678,1,0.19315
-0.4886,0.8541,0.17827,1,0.19315
0.65452,0.10525,-0.74868,1,1.9849
-0.4886,0.8541,0.17827,1,0.19315
-0.53309,0.83677,0.12499,1,1.1094
-0.47339,0.85851,0.19712,1,1.4459
-0.47689,0.87759,0.049005,1,1.1094
-0.98528,-0.17079,0.0072697,1,0.59861
-0.49643,0.86566,0.064692,1,0.88629
-0.50619,0.85925,0.073882,1,0.19315
0.56095,-0.011154,-0.82777,1,0.19315
0.38322,0.089264,-0.91933,1,0.19315
0.37304,0.10086,-0.92232,1,0.59861
0.39837,0.01267,-0.91714,1,0.19315
0.40747,-0.034239,-0.91258,1,0.19315
0.56095,-0.011154,-0.82777,1,0.19315
0.33301,0.0024079,-0.94292,1,0.19315
0.56095,-0.011154,-0.82777,1,0.19315
0.54804,-0.0016281,-0.83645,1,0.59861
0.39578,0.037613,-0.91757,1,0.19315
0.33301,0.0024079,-0.94292,1,0.19315
0.33301,0.0024079,-0.94292,1,0.19315
0.56095,-0.011154,-0.82777,1,0.19315
0.38147,0.091218,-0.91987,1,0.59861
0.57569,-0.018547,-0.81746,1,0.59861
0.38147,0.091218,-0.91987,1,0.59861
0.43591,0.031396,-0.89944,1,0.19315
0.56095,-0.011154,-0.82777,1,0.19315
0.56095,-0.011154,-0.82777,1,0.19315
0.22801,0.8534,0.46875,1,1.2918
-0.1024,0.92409,-0.36821,1,1.5794
-0.60302,0.76944,-0.21056,1,0.59861
-0.61122,-0.015589,0.79131,1,2.8322
