-0.33646,-0.78712,-0.51695,1
-0.33016,-0.78862,-0.51872,1
-0.33363,-0.78545,-0.52131,1
-0.34791,-0.7688,-0.53657,1
-0.35478,-0.7611,-0.543,1
-0.23289,-0.79955,-0.55361,1
-0.22944,-0.80056,-0.55359,1
-0.22499,-0.80433,-0.54993,1
-0.22639,-0.81069,-0.53994,1
-0.25372,-0.79275,-0.55423,1
-0.25905,-0.78791,-0.55865,1
-0.2338,-0.80903,-0.53927,1
-0.23434,-0.82077,-0.52099,1
-0.27637,-0.76637,-0.57991,1
-0.27282,-0.78422,-0.55728,1
-0.33786,-0.79232,-0.50801,1
-0.34398,-0.76623,-0.54273,1
-0.35195,-0.76407,-0.54067,1
-0.2594,-0.76248,-0.59274,1
-0.26246,-0.75883,-0.59607,1
-0.26439,-0.76205,-0.59108,1
-0.26638,-0.76138,-0.59106,1
-0.26157,-0.75967,-0.59538,1
-0.69719,-0.6388,0.32536,2
-0.71283,-0.62491,0.31837,2
-0.72007,-0.61824,0.31507,2
-0.77615,-0.58728,0.22954,2
-0.72954,-0.61233,0.30467,2
-0.73352,-0.61443,0.29057,2
-0.73546,-0.60688,0.30132,2
-0.79804,-0.57674,0.17466,2
-0.73548,-0.60969,0.29556,2
-0.77762,-0.59726,0.19646,2
-0.77514,-0.58983,0.2264,2
-0.79805,-0.57876,0.16778,2
-0.77086,-0.59352,0.23132,2
-0.78911,-0.59352,0.15822,2
-0.79623,-0.58006,0.17192,2
-0.77131,-0.60514,0.1972,2
-0.77356,-0.60345,0.19352,2
-0.79419,-0.58385,0.16845,2
-0.76914,-0.60883,0.19428,2
-0.77602,-0.61624,0.13429,2
-0.78298,-0.60207,0.15638,2
-0.78627,-0.59537,0.16528,2
-0.76823,-0.61123,0.19032,2
-0.77062,-0.62203,0.13863,2
-0.78416,-0.59914,0.1616,2
-0.76729,-0.61577,0.17913,2
-0.7783,-0.60744,0.15896,2
-0.76486,-0.61997,0.175,2
-0.77257,-0.61492,0.15816,2
-0.77322,-0.61207,0.16585,2
-0.76761,-0.61653,0.17511,2
-0.76763,-0.61832,0.16861,2
-0.691,-0.64425,0.32781,2
-0.68826,-0.64631,0.32953,2
-0.68489,-0.64931,0.33065,2
-0.68243,-0.65331,0.32784,2
-0.71283,-0.62491,0.31837,2
-0.71622,-0.62373,0.31304,2
-0.73087,-0.62051,0.28424,2
-0.74031,-0.60467,0.29379,2
-0.74054,-0.60762,0.28706,2
-0.79434,-0.57878,0.18446,2
-0.77326,-0.59313,0.2242,2
-0.77017,-0.59951,0.21775,2
-0.79281,-0.58227,0.18004,2
-0.76864,-0.60615,0.20437,2
-0.78835,-0.58807,0.18077,2
-0.76613,-0.6104,0.20113,2
-0.78825,-0.59031,0.17374,2
-0.76211,-0.61307,0.20816,2
-0.78466,-0.60239,0.14643,2
-0.76197,-0.61525,0.20216,2
-0.77769,-0.61015,0.15138,2
-0.78089,-0.60974,0.13572,2
-0.76782,-0.62085,0.15812,2
-0.77696,-0.61663,0.12689,2
-0.69183,-0.64495,0.32469,2
-0.68849,-0.64864,0.32442,2
-0.60353,-0.7918,0.093846,2
-0.7103,-0.63064,0.31268,2
-0.71327,-0.63395,0.2989,2
-0.72181,-0.62935,0.28795,2
-0.73572,-0.61991,0.27283,2
-0.74549,-0.60553,0.27851,2
-0.75502,-0.60628,0.24974,2
-0.79149,-0.58007,0.19254,2
-0.7654,-0.60175,0.22816,2
-0.76127,-0.6065,0.22943,2
-0.76124,-0.60973,0.22078,2
-0.78844,-0.5861,0.18667,2
-0.75848,-0.61426,0.21769,2
-0.77398,-0.61619,0.1458,2
-0.76905,-0.6218,0.14808,2
-0.77619,-0.61843,0.12279,2
-0.69196,-0.64772,0.31883,2
-0.69471,-0.64321,0.32195,2
-0.69596,-0.64389,0.31786,2
-0.70502,-0.6414,0.30258,2
-0.71791,-0.63384,0.28784,2
-0.72147,-0.63195,0.28306,2
-0.73261,-0.62231,0.27571,2
-0.73913,-0.619,0.26555,2
-0.7565,-0.60856,0.23951,2
-0.75554,-0.60851,0.24265,2
-0.77895,-0.58682,0.22106,2
-0.75818,-0.61013,0.23,2
-0.76794,-0.62457,0.14204,2
-0.71474,-0.63503,0.29306,2
-0.74152,-0.61033,0.27865,2
-0.74069,-0.61431,0.27205,2
-0.73838,-0.61936,0.26681,2
-0.75097,-0.60984,0.25325,2
0.14868,-0.037282,-0.98818,3
0.6863,0.71079,-0.15417,3
0.6863,0.71079,-0.15417,3
0.66319,0.72976,-0.16622,3
0.67937,0.71616,-0.15992,3
0.66771,0.72514,-0.16833,3
0.68976,0.70763,-0.15327,3
0.6536,0.73827,-0.16662,3
0.68339,0.71331,-0.15546,3
0.66002,0.73275,-0.1657,3
0.66879,0.72482,-0.16537,3
0.63154,0.76254,-0.14035,3
0.68567,0.71254,-0.14881,3
0.62894,0.76852,-0.11748,3
0.63273,0.76264,-0.13428,3
0.66968,0.72956,-0.13881,3
0.65174,0.74704,-0.13102,3
0.62694,0.76884,-0.1258,3
0.66737,0.73321,-0.13044,3
0.63228,0.76875,-0.09622,3
0.63,0.76918,-0.10707,3
0.64309,0.75527,-0.1265,3
0.66048,0.73991,-0.12769,3
0.63228,0.76875,-0.09622,3
0.63852,0.76193,-0.10838,3
0.66404,0.73775,-0.12157,3
0.63778,0.76381,-0.0991,3
0.6531,0.74904,-0.11132,3
0.64131,0.76061,-0.10098,3
0.64416,0.75902,-0.094592,3
0.6526,0.75026,-0.10593,3
0.64728,0.75526,-0.103,3
0.67118,0.69004,-0.27085,3
0.67118,0.69004,-0.27085,3
0.67356,0.69063,-0.26333,3
0.67687,0.69078,-0.25429,3
0.68895,0.69341,-0.21101,3
0.68909,0.69402,-0.20853,3
0.66684,0.72362,-0.17803,3
0.68778,0.69707,-0.20263,3
0.68695,0.6991,-0.19838,3
0.65078,0.73749,-0.18054,3
0.66,0.72921,-0.18072,3
0.68514,0.70247,-0.19266,3
0.62741,0.76697,-0.13462,3
0.66077,0.73795,-0.13717,3
0.64333,0.75369,-0.13443,3
0.66586,0.73417,-0.13277,3
0.63237,0.7645,-0.12512,3
0.64639,0.7516,-0.13144,3
0.63093,0.76773,-0.11192,3
0.65302,0.75028,-0.10316,3
0.64219,0.76143,-0.088446,3
0.6388,0.76456,-0.085874,3
0.64327,0.76104,-0.083804,3
0.6388,0.76456,-0.085874,3
0.66903,0.69388,-0.26632,3
0.66903,0.69388,-0.26632,3
0.6727,0.69609,-0.25088,3
0.68457,0.697,-0.21343,3
0.68385,0.69728,-0.21482,3
0.6805,0.69886,-0.22027,3
0.65094,0.73216,-0.20056,3
0.68402,0.70002,-0.20513,3
0.68079,0.70306,-0.20552,3
0.64664,0.73815,-0.19233,3
0.65045,0.73534,-0.19024,3
0.671,0.71391,-0.20023,3
0.65195,0.74394,-0.14667,3
0.62293,0.77009,-0.13751,3
0.6492,0.74742,-0.1411,3
0.62257,0.77164,-0.13029,3
0.62005,0.77409,-0.12781,3
0.62162,0.77388,-0.1212,3
0.67176,0.69225,-0.26368,3
0.67141,0.69483,-0.25771,3
0.66787,0.69884,-0.25608,3
0.66803,0.70219,-0.24631,3
0.67726,0.7028,-0.2177,3
0.66672,0.71215,-0.21983,3
0.66427,0.71145,-0.22932,3
0.64657,0.73684,-0.19751,3
0.66575,0.71561,-0.21138,3
0.66556,0.71727,-0.20626,3
0.64524,0.74047,-0.1881,3
0.66524,0.71887,-0.20168,3
0.63833,0.75583,-0.14583,3
0.66719,0.70673,-0.23533,3
0.65891,0.71991,-0.2181,3
0.66009,0.72039,-0.21288,3
0.65184,0.72813,-0.21197,3
0.65281,0.72524,-0.21881,3
-0.24183,-0.96734,-0.075973,4
-0.24772,-0.96521,-0.08366,4
-0.24888,-0.96422,-0.091276,4
-0.34369,-0.92926,-0.13547,4
-0.33096,-0.93782,-0.10464,4
-0.34121,-0.93198,-0.12247,4
-0.25831,-0.96167,-0.091998,4
-0.30426,-0.936,-0.17699,4
-0.29766,-0.94973,-0.09699,4
-0.33483,-0.93278,-0.13343,4
-0.33126,-0.93654,-0.11466,4
-0.29157,-0.93899,-0.18244,4
-0.26982,-0.95824,-0.094716,4
-0.28035,-0.94203,-0.18433,4
-0.30076,-0.93809,-0.17187,4
-0.3175,-0.94185,-0.11003,4
-0.33009,-0.93494,-0.13011,4
-0.2858,-0.9407,-0.18276,4
-0.27231,-0.95695,-0.10051,4
-0.25048,-0.96018,-0.12373,4
-0.27279,-0.94536,-0.17857,4
-0.30322,-0.93825,-0.16656,4
-0.32001,-0.93994,-0.11875,4
-0.24915,-0.96213,-0.11054,4
-0.27979,-0.9429,-0.18071,4
-0.26612,-0.957,-0.1155,4
-0.25708,-0.95768,-0.12944,4
-0.29543,-0.94249,-0.15632,4
-0.25545,-0.95968,-0.11726,4
-0.27359,-0.94745,-0.16578,4
-0.27233,-0.94987,-0.15354,4
-0.27692,-0.94777,-0.15825,4
-0.2921,-0.95411,-0.06596,4
-0.29096,-0.95419,-0.069801,4
-0.33409,-0.9371,-0.1011,4
-0.33746,-0.93493,-0.10966,4
-0.27796,-0.95679,-0.085439,4
-0.29503,-0.95178,-0.084116,4
-0.33557,-0.93468,-0.11732,4
-0.28027,-0.9556,-0.09102,4
-0.29499,-0.95134,-0.089041,4
-0.328,-0.93622,-0.12614,4
-0.32658,-0.93875,-0.10999,4
-0.2766,-0.9563,-0.094763,4
-0.30416,-0.93904,-0.16029,4
-0.32049,-0.94173,-0.10217,4
-0.32168,-0.9376,-0.13199,4
-0.2725,-0.95626,-0.1064,4
-0.29862,-0.94035,-0.16301,4
-0.3109,-0.94099,-0.13372,4
-0.27748,-0.94433,-0.17675,4
-0.26752,-0.95422,-0.13375,4
-0.27936,-0.9465,-0.16153,4
-0.25796,-0.95573,-0.14155,4
-0.27165,-0.94927,-0.15841,4
-0.25242,-0.95907,-0.12832,4
-0.31585,-0.94725,-0.054347,4
-0.31585,-0.94725,-0.054347,4
-0.33231,-0.93991,-0.07839,4
-0.303,-0.95079,-0.064767,4
-0.29642,-0.95196,-0.076857,4
-0.30239,-0.94962,-0.082387,4
-0.32382,-0.94186,-0.089704,4
-0.27805,-0.95699,-0.082861,4
-0.29253,-0.95275,-0.081847,4
-0.31668,-0.94419,-0.090658,4
-0.31952,-0.94277,-0.095298,4
-0.27178,-0.95944,-0.074921,4
-0.3138,-0.94432,-0.098953,4
-0.31276,-0.94093,-0.12972,4
-0.27148,-0.95549,-0.11546,4
-0.30408,-0.94259,-0.13808,4
-0.26483,-0.95327,-0.14537,4
-0.26058,-0.95561,-0.13751,4
-0.31306,-0.94843,-0.049652,4
-0.31585,-0.94725,-0.054347,4
-0.31969,-0.94617,-0.050629,4
-0.32094,-0.94528,-0.058612,4
-0.27654,-0.95803,-0.075577,4
-0.2771,-0.95817,-0.071538,4
-0.27624,-0.9586,-0.069171,4
-0.27667,-0.95887,-0.063362,4
-0.25794,-0.96361,-0.070174,4
-0.25606,-0.96465,-0.062334,4
-0.25484,-0.96544,-0.054557,4
-0.23533,-0.96943,-0.069479,4
0.21236,-0.96903,-0.12603,4
-0.28319,-0.957,-0.062905,4
-0.24504,-0.96715,-0.067587,4
-0.24857,-0.96659,-0.062627,4
-0.25145,-0.96615,-0.057585,4
-0.2368,-0.96954,-0.062617,4
-0.92554,-0.37852,-0.0093075,5
-0.91236,-0.40368,-0.068114,5
-0.91156,-0.4042,-0.075317,5
-0.91953,-0.38406,-0.083391,5
-0.91468,-0.39757,-0.072846,5
-0.91746,-0.39008,-0.078112,5
-0.90497,-0.41753,-0.081897,5
-0.89752,-0.4197,-0.13527,5
-0.90353,-0.41997,-0.085207,5
-0.89889,-0.41932,-0.12712,5
-0.90158,-0.42264,-0.092392,5
-0.89625,-0.4182,-0.1478,5
-0.88527,-0.45363,-0.10254,5
-0.896,-0.41335,-0.16224,5
-0.89179,-0.42727,-0.14885,5
-0.88527,-0.45363,-0.10254,5
-0.88741,-0.43461,-0.15366,5
-0.89474,-0.41749,-0.15855,5
-0.88527,-0.45363,-0.10254,5
-0.88878,-0.41274,-0.19929,5
-0.89216,-0.41713,-0.17334,5
-0.88636,-0.43578,-0.15641,5
-0.8869,-0.44894,-0.10891,5
-0.88806,-0.4119,-0.20416,5
-0.88845,-0.42761,-0.16678,5
-0.89469,-0.44084,-0.071979,5
-0.8876,-0.41663,-0.19642,5
-0.89049,-0.44158,-0.10971,5
-0.8858,-0.41682,-0.20402,5
-0.88554,-0.43551,-0.16175,5
-0.77625,-0.61983,0.1151,5
-0.89089,-0.44583,-0.086926,5
-0.92269,-0.38528,-0.014405,5
-0.92305,-0.38454,-0.010719,5
-0.92305,-0.38454,-0.010719,5
-0.92565,-0.37801,-0.016587,5
-0.91585,-0.39758,-0.05615,5
-0.91489,-0.39915,-0.060418,5
-0.92269,-0.37995,-0.065442,5
-0.90078,-0.42689,-0.07977,5
-0.90001,-0.42747,-0.085175,5
-0.90058,-0.41513,-0.12894,5
-0.89646,-0.43313,-0.093571,5
-0.88852,-0.44888,-0.095113,5
-0.89763,-0.41187,-0.15694,5
-0.88848,-0.44728,-0.10267,5
-0.88852,-0.4313,-0.15658,5
-0.89691,-0.43729,-0.065729,5
-0.89102,-0.42133,-0.169,5
-0.89097,-0.43953,-0.11394,5
-0.89045,-0.41327,-0.19054,5
-0.77641,-0.61951,0.11572,5
-0.88616,-0.4321,-0.16733,5
-0.88878,-0.41274,-0.19929,5
-0.89112,-0.4466,-0.080335,5
-0.88806,-0.4119,-0.20416,5
-0.92068,-0.38956,-0.024367,5
-0.92057,-0.39004,-0.02054,5
-0.92702,-0.37312,-0.037646,5
-0.91747,-0.3942,-0.053453,5
-0.91649,-0.39653,-0.052983,5
-0.92103,-0.38505,-0.058688,5
-0.92423,-0.37644,-0.06402,5
-0.89887,-0.43209,-0.073,5
-0.89652,-0.43578,-0.079674,5
-0.90735,-0.3993,-0.13141,5
-0.90214,-0.41088,-0.1316,5
-0.89713,-0.43797,-0.05772,5
-0.89827,-0.42203,-0.12252,5
-0.90403,-0.4039,-0.13999,5
-0.77507,-0.62218,0.11026,5
-0.90154,-0.41003,-0.13818,5
-0.70712,-0.7054,-0.048997,5
-0.89114,-0.40723,-0.20008,5
-0.91851,-0.39448,-0.026787,5
-0.91931,-0.39288,-0.022542,5
-0.92057,-0.3895,-0.028877,5
-0.9233,-0.38293,-0.029545,5
-0.91742,-0.39537,-0.044971,5
-0.91993,-0.38844,-0.053304,5
-0.92452,-0.37662,-0.058477,5
-0.92605,-0.37189,-0.064208,5
-0.91658,-0.39947,-0.017315,5
-0.92425,-0.37721,-0.058924,5
-0.90457,-0.4049,-0.13346,5
-0.77481,-0.62327,0.10581,5
-0.77194,-0.62775,0.10021,5
-0.92414,-0.37995,-0.040019,5
-0.92027,-0.39119,-0.0088869,5
-0.9226,-0.38375,-0.039344,5
-0.92711,-0.37029,-0.057899,5
-0.77481,-0.6243,0.099574,5
-0.59492,-0.80099,0.066933,6
-0.60064,-0.79756,0.055907,6
-0.61458,-0.78841,0.02653,6
-0.66633,-0.74471,0.037547,6
-0.61994,-0.78408,0.029937,6
-0.64429,-0.76341,0.04576,6
-0.62037,-0.78417,0.014623,6
-0.67835,-0.73418,0.028498,6
-0.62289,-0.7821,0.017847,6
-0.67223,-0.73957,0.033888,6
-0.64409,-0.7646,0.023204,6
-0.68671,-0.72664,0.020733,6
-0.62692,-0.77905,0.0067735,6
-0.69436,-0.7196,0.0064916,6
-0.68218,-0.73079,0.024095,6
-0.64331,-0.7656,-0.00012943,6
-0.65685,-0.75398,-0.0081743,6
-0.69313,-0.72071,0.012095,6
-0.64264,-0.76614,-0.0066434,6
-0.6953,-0.71697,-0.050022,6
-0.69626,-0.71779,0.0018324,6
-0.66538,-0.74624,-0.019877,6
-0.65693,-0.75372,-0.019006,6
-0.69247,-0.7195,-0.052924,6
-0.69236,-0.72155,0.00062063,6
-0.66035,-0.75024,-0.032751,6
-0.69366,-0.71874,-0.047379,6
-0.67187,-0.73971,-0.037774,6
-0.68584,-0.72629,-0.046212,6
-0.68078,-0.73132,-0.041413,6
-0.66776,-0.74337,-0.038657,6
-0.67579,-0.73585,-0.042845,6
-0.58602,-0.80223,0.11407,6
-0.59202,-0.79865,0.10803,6
-0.59903,-0.79512,0.094606,6
-0.59896,-0.79429,0.10179,6
-0.60019,-0.79694,0.068281,6
-0.60021,-0.7961,0.077219,6
-0.6423,-0.7645,0.054659,6
-0.60881,-0.79247,0.036571,6
-0.61391,-0.78869,0.033014,6
-0.65958,-0.75042,0.042718,6
-0.64886,-0.75968,0.043127,6
-0.62507,-0.78049,0.011438,6
-0.67925,-0.73371,0.01734,6
-0.63897,-0.76922,0.0053296,6
-0.66791,-0.74422,0.0057258,6
-0.6388,-0.76937,-0.0010302,6
-0.68043,-0.73281,0.0029785,6
-0.6606,-0.75061,-0.013747,6
-0.6911,-0.72276,-0.0025458,6
-0.65675,-0.75365,-0.026266,6
-0.68294,-0.73045,-0.00553,6
-0.70081,-0.71176,-0.047582,6
-0.67666,-0.73534,-0.037387,6
-0.69686,-0.71522,-0.053298,6
-0.58497,-0.80147,0.12428,6
-0.58798,-0.80002,0.11938,6
-0.58299,-0.80241,0.12749,6
-0.59728,-0.79861,0.074022,6
-0.60128,-0.79502,0.07998,6
-0.60447,-0.79218,0.084047,6
-0.63726,-0.76829,0.060229,6
-0.60876,-0.79215,0.043589,6
-0.61473,-0.78781,0.038286,6
-0.65396,-0.75536,0.042084,6
-0.64764,-0.76037,0.048953,6
-0.62965,-0.77683,0.0085763,6
-0.66222,-0.74931,0.0032303,6
-0.67359,-0.73907,0.0075501,6
-0.64797,-0.76157,-0.012456,6
-0.67359,-0.73911,-0.0012706,6
-0.67357,-0.73906,-0.0096627,6
-0.6993,-0.71299,-0.051226,6
-0.58497,-0.80147,0.12428,6
-0.58798,-0.80002,0.11938,6
-0.59211,-0.79669,0.12118,6
-0.59465,-0.7959,0.11374,6
-0.60312,-0.79405,0.075686,6
-0.60312,-0.79405,0.075686,6
-0.60719,-0.79067,0.078516,6
-0.63398,-0.771,0.060254,6
-0.61412,-0.7882,0.039947,6
-0.62026,-0.78334,0.040675,6
-0.64942,-0.75952,0.037267,6
-0.63479,-0.77265,0.0074822,6
-0.6674,-0.7447,-0.00055433,6
-0.59557,-0.79603,0.10783,6
-0.6167,-0.78585,0.046125,6
-0.6214,-0.78216,0.045635,6
-0.62632,-0.77792,0.050718,6
-0.6282,-0.77685,0.043271,6
-0.59634,-0.55339,-0.58149,7
-0.59006,-0.55411,-0.58719,7
-0.59327,-0.55709,-0.5811,7
-0.57992,-0.61089,-0.53899,7
-0.5865,-0.55947,-0.58567,7
-0.58332,-0.57622,-0.57245,7
-0.60491,-0.55772,-0.56835,7
-0.57642,-0.62101,-0.53112,7
-0.59932,-0.56823,-0.56385,7
-0.58868,-0.60809,-0.53262,7
-0.60515,-0.58008,-0.54525,7
-0.57514,-0.62981,-0.52206,7
-0.6435,-0.57445,-0.50587,7
-0.58043,-0.62462,-0.52244,7
-0.61106,-0.5955,-0.52152,7
-0.66284,-0.55375,-0.504,7
-0.65742,-0.55831,-0.50606,7
-0.58359,-0.62529,-0.51811,7
-0.6664,-0.55342,-0.49964,7
-0.64238,-0.60237,-0.47382,7
-0.58963,-0.62075,-0.51673,7
-0.65528,-0.56543,-0.5009,7
-0.66585,-0.55236,-0.50155,7
-0.65148,-0.58347,-0.48491,7
-0.61271,-0.59855,-0.51606,7
-0.66955,-0.55157,-0.49747,7
-0.64756,-0.58667,-0.4863,7
-0.66149,-0.56516,-0.49298,7
-0.6564,-0.57545,-0.48785,7
-0.64744,-0.57751,-0.4973,7
-0.6674,-0.5567,-0.49463,7
-0.66479,-0.55967,-0.4948,7
-0.58125,-0.56138,-0.58907,7
-0.58041,-0.56028,-0.59094,7
-0.58172,-0.56425,-0.58585,7
-0.5834,-0.56539,-0.58308,7
-0.59435,-0.56151,-0.57572,7
-0.58867,-0.57024,-0.57297,7
-0.58013,-0.58496,-0.56681,7
-0.61259,-0.56007,-0.55773,7
-0.60898,-0.57248,-0.54901,7
-0.58099,-0.61652,-0.53137,7
-0.61455,-0.57697,-0.53799,7
-0.64365,-0.57152,-0.509,7
-0.58273,-0.63558,-0.50643,7
-0.65054,-0.56746,-0.50476,7
-0.58836,-0.63278,-0.50341,7
-0.64116,-0.57791,-0.50492,7
-0.58467,-0.63957,-0.49911,7
-0.63978,-0.58847,-0.49436,7
-0.58486,-0.63631,-0.50305,7
-0.63586,-0.58451,-0.50401,7
-0.63522,-0.59697,-0.49003,7
-0.63937,-0.60017,-0.48063,7
-0.6444,-0.58977,-0.48673,7
-0.64616,-0.5931,-0.48033,7
-0.58838,-0.56779,-0.5757,7
-0.58003,-0.56922,-0.58271,7
-0.58242,-0.58092,-0.5686,7
-0.60938,-0.55838,-0.56291,7
-0.59756,-0.58201,-0.55153,7
-0.58913,-0.58586,-0.5565,7
-0.58057,-0.61462,-0.53403,7
-0.61429,-0.55556,-0.56036,7
-0.61523,-0.59371,-0.51866,7
-0.56876,-0.643,-0.5129,7
-0.60833,-0.59267,-0.5279,7
-0.63568,-0.5784,-0.51124,7
-0.59725,-0.63196,-0.49388,7
-0.58467,-0.63957,-0.49911,7
-0.61623,-0.63138,-0.47076,7
-0.59205,-0.63728,-0.49331,7
-0.64318,-0.59822,-0.47796,7
-0.63872,-0.60461,-0.47591,7
-0.59661,-0.57823,-0.55651,7
-0.59899,-0.58514,-0.54665,7
-0.59438,-0.58996,-0.5465,7
-0.59425,-0.59888,-0.53684,7
-0.61254,-0.6169,-0.4942,7
-0.61258,-0.61447,-0.49716,7
-0.59246,-0.60771,-0.52885,7
-0.57548,-0.61919,-0.53425,7
-0.61298,-0.61915,-0.49083,7
-0.61154,-0.62365,-0.48692,7
-0.57776,-0.64311,-0.5026,7
-0.61762,-0.63365,-0.46587,7
-0.6235,-0.61694,-0.48024,7
-0.59799,-0.59415,-0.53795,7
-0.61558,-0.61932,-0.48735,7
-0.61083,-0.61968,-0.49283,7
-0.57471,-0.63889,-0.51139,7
-0.60364,-0.1997,-0.77184,7
0.094408,-0.0097772,-0.99549,8
0.070094,0.054669,-0.99604,8
0.073218,0.040638,-0.99649,8
-0.027639,0.020818,-0.9994,8
0.064273,0.02828,-0.99753,8
0.05257,0.026141,-0.99828,8
0.076401,0.045407,-0.99604,8
-0.031132,0.027766,-0.99913,8
0.070525,0.03547,-0.99688,8
-0.021957,0.021896,-0.99952,8
0.049123,0.01853,-0.99862,8
-0.032881,0.037164,-0.99877,8
0.041606,-0.0032086,-0.99913,8
-0.032721,0.049001,-0.99826,8
-0.02504,0.028369,-0.99928,8
0.035869,0.0038279,-0.99935,8
-0.012768,0.025933,-0.99958,8
-0.03221,0.041339,-0.99863,8
0.029095,0.0013902,-0.99958,8
-0.0211,0.06904,-0.99739,8
-0.027537,0.057073,-0.99799,8
-0.015266,0.033558,-0.99932,8
0.012077,0.0077458,-0.9999,8
-0.015326,0.071963,-0.99729,8
-0.026852,0.046432,-0.99856,8
0.015384,0.0026113,-0.99988,8
-0.017142,0.063073,-0.99786,8
0.0054162,0.0089022,-0.99995,8
-0.010761,0.058438,-0.99823,8
-0.013575,0.04887,-0.99871,8
0.0093906,0.0039661,-0.99995,8
-0.0053157,0.049631,-0.99875,8
0.13572,-0.035129,-0.99012,8
0.14038,-0.032531,-0.98956,8
0.14394,-0.03191,-0.98907,8
0.13737,-0.026767,-0.99016,8
0.085197,-0.019995,-0.99616,8
0.075908,-0.017918,-0.99695,8
0.050685,0.021509,-0.99848,8
0.068262,-0.019109,-0.99748,8
0.066717,-0.016122,-0.99764,8
0.035873,0.031555,-0.99886,8
0.043304,0.020822,-0.99884,8
0.059401,-0.012339,-0.99816,8
0.028144,0.039751,-0.99881,8
0.039022,0.010148,-0.99919,8
0.023531,0.043268,-0.99879,8
0.03287,0.00035929,-0.99946,8
0.018457,0.04643,-0.99875,8
0.017836,0.05668,-0.99823,8
-0.024163,0.060934,-0.99785,8
0.01944,0.0027354,-0.99981,8
-0.0042333,0.068307,-0.99766,8
-0.016274,0.068168,-0.99754,8
0.0026992,0.0661,-0.99781,8
-0.0044056,0.072216,-0.99738,8
0.13802,-0.041336,-0.98957,8
0.1402,-0.038657,-0.98937,8
0.12661,-0.027943,-0.99156,8
0.091646,-0.016361,-0.99566,8
0.086094,-0.014223,-0.99619,8
0.084179,-0.0055449,-0.99644,8
0.079596,0.0072248,-0.9968,8
0.069462,-0.012812,-0.9975,8
0.066577,-0.0094243,-0.99774,8
0.03598,0.040244,-0.99854,8
0.049256,0.046142,-0.99772,8
0.053484,-0.0080388,-0.99854,8
0.02709,0.060215,-0.99782,8
0.027973,0.047679,-0.99847,8
0.027803,0.066077,-0.99743,8
0.021373,0.055552,-0.99823,8
0.017758,0.0689,-0.99747,8
0.0060017,0.072604,-0.99734,8
0.13237,-0.042099,-0.99031,8
0.13003,-0.038563,-0.99076,8
0.13313,-0.035905,-0.99045,8
0.12725,-0.033258,-0.99131,8
